update,reward,throughput_mbps,completion_rate,deadline_miss_rate,retx_drop_rate,retx_overflow_drop,mean_sinr_db,direction_corr,jain,n_arrivals,n_active,mean_speed_kmh,mu_depth,first_ack_rate,attempts_per_acked,pinned_fraction,goodput_mbps,acks_m1,units_m1,first_ack_m1,acks_m2,units_m2,first_ack_m2,acks_m3,units_m3,first_ack_m3,acks_m4,units_m4,first_ack_m4
226,8934.41462340168,88.20898171187861,0.7903127846948071,0.2064986334649256,0.0001518372304889159,0,8.927620108983508,0.8375004047648245,0.6897533389230297,6586,32,25.251568811257656,4.0,0.3879572032843991,1.6149904239349864,0.37203125,82.14968,0,0,nan,0,0,nan,0,0,nan,7796,20095,0.3879572032843991
227,10501.272267301014,98.5096163679456,0.8213077790304397,0.17629650507328073,0.0,0,12.311123739620776,0.8658031125936511,0.701948423895987,7096,32,18.64096568773149,4.0,0.42761789600967354,1.5687430702550147,0.35390625,92.227062,0,0,nan,0,0,nan,0,0,nan,8841,20675,0.42761789600967354
228,6812.347038382465,70.54990288675441,0.7715764184069488,0.2262058769173905,0.00036961744594344855,0,8.191554289268696,0.8639296379265823,0.614607200032575,5411,26,20.634738663881343,3.999911051922384,0.4167557585771212,1.5769172284454356,0.35691740366886465,66.748112,0,0,nan,0,0,nan,2,2,1.0,8574,20576,0.41669906687402797
229,8884.763867912827,85.82183143543502,0.8038254821372115,0.19348719570028455,0.00015807777426493836,0,9.336556430134,0.8657421821951149,0.6943637566194649,6326,30,22.04237326202653,4.0,0.41268525741029644,1.5806059377849833,0.359,80.744976,0,0,nan,0,0,nan,0,0,nan,8465,20512,0.41268525741029644
230,8005.990336494303,71.92966798895468,0.8498545101842871,0.14820562560620756,0.0,0,9.461804819393771,0.8584297468649803,0.7151299421446338,5155,22,20.89641382164801,3.998304427855784,0.41598091249939134,1.5765455833249014,0.3576767897913865,69.825294,0,0,nan,3,6,0.5,19,50,0.38,8521,20481,0.41604413846980126
231,8475.055572262474,70.55696802215961,0.9057569296375266,0.0906183368869936,0.001279317697228145,0,8.990252896323593,0.8541310552769482,0.8409950725451595,4690,19,22.697213862652298,3.9722382047948135,0.4220511547057363,1.5746138002059733,0.3578171844102826,67.36375,12,16,0.75,72,156,0.46153846153846156,316,714,0.4425770308123249,8098,19249,0.42069717907423765
232,8685.854174046315,74.13437544097923,0.8863008290564548,0.11133043821555468,0.0007895775759968417,0,9.6189506127825,0.8636614674688619,0.7828401340154894,5066,21,22.279767327562986,3.875607130882217,0.4198617865369849,1.5819957761351637,0.36172645886427496,71.661246,11,13,0.8461538461538461,53,106,0.5,1065,2397,0.44430538172715894,7073,17019,0.41559433574240556
233,7054.792850612597,75.43654399781178,0.7529035515906413,0.24473994277057734,0.00033664366268305,0,6.3523094441445584,0.8525328695503881,0.634931798608292,5941,30,22.83566949593477,4.0,0.39039769624149745,1.6102857732384195,0.37059375,70.667398,0,0,nan,0,0,nan,0,0,nan,7863,20141,0.39039769624149745
234,7903.459570653521,70.85018556704212,0.8509771986970684,0.1457654723127036,0.00040716612377850165,0,9.77081215099419,0.8626936636966605,0.7771929036944357,4912,22,22.581316727729394,3.9983360455235295,0.41170712607674237,1.585001783076061,0.3609008445417579,65.78422,0,0,nan,4,10,0.4,17,42,0.40476190476190477,8391,20380,0.4117271835132483
235,8486.175065132831,84.93644002985769,0.7852684144818977,0.2117665418227216,0.00046816479400749064,0,9.268465587141076,0.8397160683148117,0.6485019659916209,6408,31,25.04460122845699,4.0,0.3854333868378812,1.6274325172630257,0.377,80.185144,0,0,nan,0,0,nan,0,0,nan,7684,19936,0.3854333868378812
236,7774.153816488344,69.27299349107045,0.8518670496512105,0.14567090685268774,0.0,0,8.649463560400076,0.8580335187558383,0.7628687279682326,4874,22,20.449225003301137,3.998464056806201,0.403434113513781,1.6021345374313716,0.3680145104293711,65.04479,0,0,nan,1,6,0.16666666666666666,18,41,0.43902439024390244,8134,20162,0.4034321991865886
237,5827.177866473451,52.6293072323614,0.8467114093959731,0.15140939597315436,0.0,0,4.167840377991544,0.8621349213369097,0.7478936571467846,3725,17,22.091443248987524,3.9864661045924046,0.40266469282013323,1.5891833810888252,0.3625153354934097,50.258486,1,1,1.0,15,52,0.28846153846153844,114,283,0.4028268551236749,8030,19929,0.40293040293040294
238,9520.199856305082,87.58323487634445,0.8308927727916864,0.1661155723508109,0.000629822075263738,0,9.081185011353277,0.8586639968220178,0.716327000691737,6351,29,22.892182283647614,3.999702246331174,0.413755727447406,1.5926152590779274,0.36565928055755226,83.662878,0,0,nan,0,0,nan,2,6,0.3333333333333333,8396,20291,0.41377950815632547
239,5924.5331871138405,56.14653354518033,0.8179802955665024,0.18004926108374383,0.0002463054187192118,0,6.065394766538763,0.8431973544247017,0.7252522027342904,4060,19,20.481579378552595,3.9747654273452326,0.408628187388812,1.5863675935883648,0.36174105030752246,52.855258,0,0,nan,5,6,0.8333333333333334,248,579,0.4283246977547496,8016,19651,0.40791817210320086
240,8441.359057211715,82.796308138974,0.7975656630365151,0.19987187700192185,0.0,0,17.730101938394725,0.8681373602295261,0.6357147376040412,6244,28,21.76823125730254,3.999572113969175,0.4427095729994764,1.5454861974633176,0.343387616041009,79.435046,0,0,nan,1,2,0.5,1,7,0.14285714285714285,9298,20998,0.4428040765787218
241,7888.670801138258,78.4502333926342,0.7874306839186691,0.21021677029070746,0.0,0,7.362016577772063,0.8418301651691916,0.6699799559357216,5951,29,24.12889082603953,4.0,0.39763682206951106,1.6024220032840724,0.36790625,73.835708,0,0,nan,0,0,nan,0,0,nan,8043,20227,0.39763682206951106
242,6049.014811547844,58.932160598649496,0.8032155797101449,0.19406702898550723,0.0011322463768115942,0,6.606854866964035,0.8588740465673717,0.6578945900182924,4416,20,24.76250353107431,3.9982916283480967,0.4208863835163767,1.5750369200998116,0.35637432753659454,56.648376,0,0,nan,0,1,0.0,18,41,0.43902439024390244,8643,20536,0.4208706661472536
243,8557.543983493151,80.51915093141513,0.8188762519096927,0.1784077406212867,0.0,0,14.006538409211153,0.8695390577351266,0.6968169021421312,5891,27,23.5600737546438,3.998809630350193,0.41524060260348106,1.5790085400980343,0.35865044870391793,75.791214,0,0,nan,3,11,0.2727272727272727,2,4,0.5,8512,20496,0.41530054644808745
244,7502.440692719254,79.15476577374626,0.7599420383191112,0.23699887296731606,0.0,0,7.115998692649569,0.8509313653758261,0.6194386674703786,6211,31,23.90912767978331,3.9995306288871775,0.40517410977769036,1.5936159346271705,0.3644859813084112,75.243566,0,0,nan,0,0,nan,4,6,0.6666666666666666,8234,20326,0.40509692020072813
245,8609.881824345966,77.32910933984806,0.8478735005452562,0.1499454743729553,0.0001817520901490367,0,7.084425267797641,0.8593778520235315,0.7513642387269095,5502,25,23.15090493043002,3.99775757100824,0.41747858017135864,1.581294455935025,0.3612197028928851,73.689494,0,0,nan,4,6,0.6666666666666666,15,28,0.5357142857142857,8508,20391,0.4172429012799765
246,9693.522948772103,90.16544824717141,0.8261733679865464,0.1718391683228864,0.00015288182235132243,0,12.06701348202224,0.8516519807383274,0.7046249838012006,6541,30,22.261899492310445,3.9992316766592926,0.3994341308448327,1.6069227608874281,0.3702997530709843,85.621212,0,0,nan,2,2,1.0,2,13,0.15384615384615385,8043,20131,0.3995330584670409
247,9472.513024538537,80.54898846078339,0.8879326130745284,0.11060245376304706,0.0,0,14.84299694302532,0.8566383356843827,0.7865562294353827,5461,23,22.549463119125278,3.99844654581689,0.40853598503495125,1.5912412463209176,0.36467129542753485,76.358008,0,0,nan,6,9,0.6666666666666666,10,36,0.2777777777777778,8283,20269,0.4086536089594948
248,8116.989473301325,76.50166780119066,0.8187409551374819,0.17854558610709118,0.0005426917510853835,0,6.986161595554594,0.8430586637864987,0.7081758011114467,5528,26,24.33527777486165,3.9970811975227796,0.3957658779576588,1.6113780809176872,0.3720282782782783,72.47239,0,0,nan,0,0,nan,40,71,0.5633802816901409,7905,20004,0.39517096580683864
249,3359.525477781343,41.144023666741184,0.6989184448991523,0.29698918444899153,0.001169248757673195,0,4.643107734198818,0.8664469052209606,0.5549625289268514,3421,18,23.11976373285158,3.999266871163363,0.4182940353922561,1.5701691805951896,0.3516225848808854,37.366578,0,0,nan,3,4,0.75,10,11,0.9090909090909091,8662,20724,0.4179695039567651
250,8524.010765414536,84.7827511587424,0.7905660377358491,0.2069182389937107,0.00031446540880503143,0,8.509012542395888,0.869471308175244,0.6549477241661876,6360,30,22.911609700321222,3.9992594356516284,0.4269347899647121,1.566737075035204,0.3532887332749781,79.834734,0,0,nan,5,10,0.5,3,6,0.5,8824,20671,0.42687823520874657
251,6454.289388978658,67.8860670842616,0.7619413005946671,0.23537310569729522,0.0003836562440053712,0,8.364390280762635,0.8659588511174305,0.6451746549678825,5213,26,21.24472432167693,3.9997818423378777,0.4020356234096692,1.5907854907393155,0.3613151232928087,62.391322,0,0,nan,1,1,1.0,0,2,0.0,8215,20433,0.40204571037047915
252,5918.460162600519,62.23598470722398,0.7611694461601812,0.23533045089561458,0.00041177681696520483,0,5.354261709782987,0.8476894675143832,0.6250331482101513,4857,24,18.601246652052748,3.9994981239475966,0.40437692345268916,1.587314578005115,0.36014128090519804,58.52039,0,0,nan,2,2,1.0,7,13,0.5384615384615384,8269,20456,0.4042334767305436
253,7084.5627600712005,69.49330867043341,0.7959107109360345,0.2012755580566498,0.0,0,6.241481800831567,0.844552783707317,0.6387770032656771,5331,25,21.19892613290908,3.987617699861105,0.40737454402050677,1.590096075224857,0.36303692539562926,67.46019,3,3,1.0,6,12,0.5,104,227,0.4581497797356828,8151,20044,0.40665535821193377
254,9489.029828612202,86.45041063247275,0.8386890487609912,0.1585931254996003,0.0001598721023181455,0,10.739318721464823,0.8723931143335163,0.7064700527849815,6255,27,21.510110398553252,3.995087872033823,0.4400115362430302,1.5540520297598241,0.34832727728354845,83.132174,5,5,1.0,3,9,0.3333333333333333,39,84,0.4642857142857143,9107,20706,0.4398242055442867
255,6526.385093177777,56.25593216689061,0.8769191402251791,0.12001023541453429,0.0010235414534288639,0,3.657427312299419,0.8440238256167892,0.7794762689516828,3908,17,23.740260407811007,3.9637505326805136,0.4053278275757881,1.5982692107183818,0.3677407030056037,54.551982,6,9,0.6666666666666666,40,78,0.5128205128205128,354,821,0.43118148599269185,7649,18950,0.40364116094986807
256,9869.378155723152,90.52449879964463,0.8361764253880436,0.16182572614107885,0.0003073613032119256,0,10.612772731554113,0.8671269943400163,0.704635739914428,6507,29,24.884416450764345,3.9842577440611584,0.41979421852033316,1.575465022240194,0.3585593513309658,86.823828,0,0,nan,0,1,0.0,157,359,0.4373259052924791,8411,20050,0.419501246882793
257,8137.199506868015,71.10033606032638,0.8703436921177197,0.12780407491253346,0.00041160732661041366,0,9.702976807477292,0.8451662559819718,0.7889483721770807,4859,21,20.825378358259535,3.9957987101601873,0.4177276940338553,1.578493532843013,0.3579616637434227,66.80572,0,0,nan,6,20,0.3,47,104,0.4519230769230769,8510,20375,0.4176687116564417
258,7565.394782394587,76.30634675907916,0.7789402632467094,0.2178535268309146,0.0003374957813027337,0,6.351128836621438,0.8668593128436471,0.6535960560093178,5926,29,21.737444324532056,3.999902407286923,0.40626225009800077,1.5856454476287092,0.36219020533174984,72.469824,1,1,1.0,0,0,nan,0,0,nan,8290,20407,0.40623315528985154
259,8219.684558472103,84.07174418095008,0.7753242742433601,0.22205064854848672,0.0,0,8.66934670286257,0.8497943048593394,0.6299972026773306,6476,31,22.253787664261566,3.9996031479618996,0.421644685802948,1.5721423164269492,0.3553186833797005,79.562702,0,0,nan,0,0,nan,2,7,0.2857142857142857,8694,20617,0.4216908376582432
260,6264.281842751937,59.10940374291196,0.8187255578559927,0.17851391764435243,0.00023004370830457787,0,5.404215413680934,0.8574098045646313,0.6895450946291213,4347,20,24.832090063184467,3.9898723069139272,0.40914471737200353,1.5905346635968278,0.3636335101541166,56.693126,3,3,1.0,6,18,0.3333333333333333,97,234,0.41452991452991456,8189,20019,0.409061391677906
261,9382.197376146736,86.61011008184309,0.8281077674491886,0.16921380179612416,0.00031510950055144165,0,13.670158251993605,0.8599660328510221,0.6973119737887261,6347,29,23.003633713588894,3.998817524107246,0.42767570720326625,1.5704023710252675,0.35653968849690376,82.911654,2,2,1.0,0,3,0.0,4,10,0.4,8793,20559,0.42769589960601195
262,7956.895045663745,81.37455740708215,0.7747072599531616,0.22295081967213115,0.000468384074941452,0,7.458150744874822,0.8582981304235765,0.6018981032738615,6405,31,26.709495896510127,3.997697709657054,0.42480364588383596,1.567516051364366,0.354852835382065,79.010268,1,1,1.0,2,2,1.0,17,44,0.38636363636363635,8742,20579,0.42480198260362506
263,4317.795695485817,45.68743423851401,0.7614054973080193,0.23491073958628506,0.000850099178237461,0,5.510567277700514,0.85522884804107,0.6199160918870537,3529,17,25.08719582280117,3.996244952164023,0.4361976677499522,1.5520996118364672,0.344814629258517,42.89219,1,1,1.0,5,8,0.625,36,84,0.42857142857142855,9085,20831,0.43612884643080024
264,10188.759725348196,89.27985539325856,0.8662564766839378,0.13082901554404144,0.0006476683937823834,0,13.921482537362195,0.8603621107343828,0.7521965672324855,6176,26,23.33934004505104,3.9976952042360927,0.4182779382250722,1.582464527284748,0.36053463549003034,85.179346,3,3,1.0,5,9,0.5555555555555556,10,21,0.47619047619047616,8527,20396,0.4180721710139243
265,7917.0400342746525,78.36559055062285,0.7925415756761297,0.20544263396606752,0.0003359650596337981,0,7.786179384814238,0.8802355967573806,0.6389738870987688,5953,28,22.257882368264177,3.9985681515849127,0.4492988648287704,1.5428783382789317,0.3441566566566567,75.170674,2,2,1.0,0,2,0.0,6,9,0.6666666666666666,9412,20953,0.4491958192144323
266,8504.127237125069,77.35402774529088,0.8418842431988315,0.15610735804272413,0.0005477451159393829,0,8.07321678678178,0.8553471467655623,0.7372159665175482,5477,25,21.192720923475267,3.9931936106408874,0.39612807148175727,1.6048283317032996,0.3689305181379613,72.840022,0,0,nan,4,8,0.5,64,134,0.47761194029850745,7912,20003,0.39554066889966505
267,6454.658706933824,64.28321028603341,0.7859002603645103,0.21089525335469658,0.0004005607850991388,0,5.552581036113306,0.880311628262791,0.6363174678335187,4993,24,23.26796199181089,3.998417947048711,0.40888561610211094,1.5871774029668766,0.362919872396322,62.226878,0,0,nan,2,5,0.4,8,13,0.6153846153846154,8319,20352,0.4087558962264151
268,7725.261378692428,83.00191316150163,0.7534596871239471,0.2444344163658243,0.00015042117930204573,0,8.44340457405208,0.8651377084550104,0.5707326781063865,6648,32,22.159357200120027,3.9988318748345555,0.42985836785817516,1.5610855197276188,0.35096770159147045,80.156336,1,1,1.0,0,2,0.0,6,16,0.375,8916,20739,0.4299146535512802
269,7448.280975733556,66.63716839526063,0.8501146549927038,0.147383781530123,0.0,0,5.088046358838055,0.8665739644095652,0.7294413488180745,4797,22,22.14007764357225,3.995182061239753,0.4034653465346535,1.5955079018242797,0.3675047750258321,65.124474,1,1,1.0,4,10,0.4,43,74,0.581081081081081,8102,20115,0.402783992045737
270,9186.484498533207,77.37060882018939,0.8951261141665087,0.10335672292812441,0.00018964536317087047,0,7.51830416060465,0.8603223315383368,0.795773637767046,5273,22,22.11046329854271,3.9690621823018932,0.4162232058487094,1.5842725279208527,0.363440655966062,75.402408,1,1,1.0,24,39,0.6153846153846154,337,699,0.4821173104434907,8007,19368,0.41341387856257744
271,8317.974978531614,85.32354020331007,0.7741013686268612,0.22394345014287864,0.00015039855617386073,0,10.80638761846,0.8594249511497444,0.5980466795550459,6649,31,22.558406891098528,3.999094360443431,0.4303430970419341,1.5655857582328911,0.3521835630998156,81.628872,0,0,nan,0,0,nan,7,20,0.35,8911,20703,0.43042071197411
272,9078.831019337544,87.1656312775155,0.8063326160467261,0.19136181985859207,0.0003074085459575776,0,7.478629441970787,0.8665328671224289,0.6891431426171245,6506,31,19.66185571035831,3.999694105334538,0.4183080005864816,1.5795757972693838,0.3605338000437541,83.229346,0,0,nan,0,0,nan,3,5,0.6,8556,20456,0.4182635901447008
273,10382.116883782906,90.11865584004988,0.8734463276836159,0.12477804681194511,0.000645682001614205,0,10.719216955922466,0.8562328785192189,0.7865548758731586,6195,26,22.803775494441155,3.9991894981483855,0.42139566794080174,1.5841121495327102,0.3620932195442183,85.583574,0,0,nan,1,2,0.5,10,21,0.47619047619047616,8588,20383,0.42133150174164746
274,6156.721852368129,57.95633126524387,0.8225578102878717,0.17531854648419065,0.0,0,7.0033873812461165,0.874081672230771,0.6878166389381283,4238,19,22.79284668016855,3.9971445639006027,0.4331298957181989,1.5571678759069303,0.34880300422469096,55.569764,0,0,nan,6,11,0.5454545454545454,30,57,0.5263157894736842,8977,20741,0.43281423267923436
275,8222.261811602908,69.98372643908351,0.8883453849425776,0.10931518502764781,0.0,0,9.086028475417187,0.84964599575229,0.8124860789564896,4702,20,21.85796754140332,3.9923464498203307,0.4037488842606367,1.5974617470958496,0.3671426329828966,66.045898,3,3,1.0,15,39,0.38461538461538464,69,169,0.40828402366863903,8055,19955,0.40365823101979453
276,8756.220843773002,85.11964138239846,0.8034588653628576,0.1941166962986908,0.00048488766769031843,0,11.392729005481158,0.8574056021304424,0.6667987515621598,6187,29,22.185817040340602,4.0,0.4160701241782323,1.5798058844453478,0.35828125,78.980332,0,0,nan,0,0,nan,0,0,nan,8544,20535,0.4160701241782323
277,7142.122379437074,67.77250740785448,0.8158055952624056,0.18092709822340208,0.000612619971411068,0,7.246102307254038,0.8570526669241796,0.7139899363656494,4897,23,24.624013745711046,3.9999033090322182,0.40771039482707944,1.5875387508258372,0.3620425638301197,63.305632,0,0,nan,0,0,nan,2,2,1.0,8321,20412,0.4076523613560651
